gene,mutation_count,sample_count,mutation_percentage,cna_count,cna_percentage
MACC1,4,512,0.78125,122,24.06311637080868
AGO2,4,512,0.78125,111,21.893491124260358
MYH9,4,512,0.78125,84,16.56804733727811
MAX,4,512,0.78125,120,23.668639053254438
LATS1,4,512,0.78125,83,16.370808678500985
MDM2,4,512,0.78125,80,15.779092702169626
COP1,4,512,0.78125,0,0.0
CCNB3,4,512,0.78125,121,23.86587771203156
CASR,4,512,0.78125,44,8.678500986193294
ECT2L,4,512,0.78125,83,16.370808678500985
TSC2,4,512,0.78125,38,7.495069033530571
TRIP11,4,512,0.78125,115,22.682445759368836
TET2,4,512,0.78125,107,21.104536489151872
MAP3K1,4,512,0.78125,39,7.6923076923076925
KIT,4,512,0.78125,87,17.159763313609467
ELF4,3,512,0.5859375,118,23.274161735700197
SETD3,3,512,0.5859375,109,21.499013806706113
ZNF429,3,512,0.5859375,119,23.471400394477318
SPOP,3,512,0.5859375,41,8.086785009861932
XPC,3,512,0.5859375,50,9.861932938856016
BCL9,3,512,0.5859375,119,23.471400394477318
BCL11B,3,512,0.5859375,110,21.696252465483234
SERPINB3,3,512,0.5859375,87,17.159763313609467
CTNNA2,3,512,0.5859375,35,6.903353057199212
PLXNC1,3,512,0.5859375,75,14.792899408284024
SMARCB1,3,512,0.5859375,80,15.779092702169626
SND1,3,512,0.5859375,180,35.50295857988166
SMARCE1,3,512,0.5859375,41,8.086785009861932
RASA1,3,512,0.5859375,46,9.072978303747535
RPS6KA3,3,512,0.5859375,129,25.443786982248522
SETD5,3,512,0.5859375,53,10.453648915187378
DDX5,3,512,0.5859375,46,9.072978303747535
ZNF331,3,512,0.5859375,293,57.79092702169625
ERG,3,512,0.5859375,62,12.22879684418146
APEX1,3,512,0.5859375,78,15.384615384615385
ASXL1,3,512,0.5859375,46,9.072978303747535
SUFU,3,512,0.5859375,118,23.274161735700197
TSHR,3,512,0.5859375,118,23.274161735700197
ETV6,3,512,0.5859375,76,14.990138067061142
