gene,mutation_count,sample_count,mutation_percentage
SBDS,2,509,0.3929273084479371
SDHB,2,509,0.3929273084479371
FBXW2,2,509,0.3929273084479371
CDC42,2,509,0.3929273084479371
FGF1,2,509,0.3929273084479371
TNFRSF14,2,509,0.3929273084479371
ZBTB48,2,509,0.3929273084479371
MTHFD2,2,509,0.3929273084479371
WIF1,2,509,0.3929273084479371
CCR4,2,509,0.3929273084479371
CCNC,2,509,0.3929273084479371
POLH,2,509,0.3929273084479371
NPRL2,2,509,0.3929273084479371
CD79B,2,509,0.3929273084479371
CD274,2,509,0.3929273084479371
CDKN2B,2,509,0.3929273084479371
TLX3,2,509,0.3929273084479371
SPOP,2,509,0.3929273084479371
MAL2,2,509,0.3929273084479371
CRTC1,2,509,0.3929273084479371
CREB1,2,509,0.3929273084479371
DNM2,2,509,0.3929273084479371
FOXA2,2,509,0.3929273084479371
VTI1A,2,509,0.3929273084479371
SOX17,2,509,0.3929273084479371
ZNF24,2,509,0.3929273084479371
RRN3,2,509,0.3929273084479371
HLA-B,2,509,0.3929273084479371
BTG2,2,509,0.3929273084479371
ZNF384,2,509,0.3929273084479371
RPS15,2,509,0.3929273084479371
CD79A,2,509,0.3929273084479371
VHL,2,509,0.3929273084479371
CANT1,2,509,0.3929273084479371
RNASEH2A,2,509,0.3929273084479371
RNF217-AS1,2,509,0.3929273084479371
IDH2,1,509,0.19646365422396855
ETV4,1,509,0.19646365422396855
CTDNEP1,1,509,0.19646365422396855
H2AC17,1,509,0.19646365422396855
CKS1B,1,509,0.19646365422396855
CDKN1C,1,509,0.19646365422396855
FHIT,1,509,0.19646365422396855
CHTF8,1,509,0.19646365422396855
DKK3,1,509,0.19646365422396855
SDHC,1,509,0.19646365422396855
GPS2,1,509,0.19646365422396855
FEN1,1,509,0.19646365422396855
FSTL3,1,509,0.19646365422396855
MSI1,1,509,0.19646365422396855
POU5F1,1,509,0.19646365422396855
AIP,1,509,0.19646365422396855
ZNF703,1,509,0.19646365422396855
VTCN1,1,509,0.19646365422396855
PDGFB,1,509,0.19646365422396855
MTCP1,1,509,0.19646365422396855
NR2F2,1,509,0.19646365422396855
TAP1,1,509,0.19646365422396855
NFKBIE,1,509,0.19646365422396855
RPS6KB2,1,509,0.19646365422396855
MLLT11,1,509,0.19646365422396855
MDS2,1,509,0.19646365422396855
TACSTD2,1,509,0.19646365422396855
TIPARP,1,509,0.19646365422396855
LMO1,1,509,0.19646365422396855
BCL7A,1,509,0.19646365422396855
ATF1,1,509,0.19646365422396855
HLA-DQA1,1,509,0.19646365422396855
CD58,1,509,0.19646365422396855
ABI1,1,509,0.19646365422396855
TNFSF13,1,509,0.19646365422396855
CBLC,1,509,0.19646365422396855
RBM38,1,509,0.19646365422396855
RNASEH2B,1,509,0.19646365422396855
KMT5A,1,509,0.19646365422396855
YWHAE,1,509,0.19646365422396855
PSMB2,1,509,0.19646365422396855
CDKN2C,1,509,0.19646365422396855
CDKN1A,1,509,0.19646365422396855
NUTM2A,1,509,0.19646365422396855
PRSS8,1,509,0.19646365422396855
CHCHD7,1,509,0.19646365422396855
ZNF429,1,509,0.19646365422396855
UBXN11,1,509,0.19646365422396855
TMSB4X,1,509,0.19646365422396855
CD74,1,509,0.19646365422396855
CCR7,1,509,0.19646365422396855
CCND3,1,509,0.19646365422396855
XPA,1,509,0.19646365422396855
RAD51,1,509,0.19646365422396855
CHIC2,1,509,0.19646365422396855
SUFU,1,509,0.19646365422396855
SOX2,1,509,0.19646365422396855
TNFRSF17,1,509,0.19646365422396855
ESRRA,1,509,0.19646365422396855
NQO1,1,509,0.19646365422396855
SH3GL1,1,509,0.19646365422396855
ABRAXAS1,1,509,0.19646365422396855
EIF2B1,1,509,0.19646365422396855
E2F3,1,509,0.19646365422396855
ERCC1,1,509,0.19646365422396855
TMEM127,1,509,0.19646365422396855
FGF19,1,509,0.19646365422396855
TENT5C,1,509,0.19646365422396855
MBD6,1,509,0.19646365422396855
CNBP,1,509,0.19646365422396855
RAC2,1,509,0.19646365422396855
PRKAR1A,1,509,0.19646365422396855
HERPUD1,1,509,0.19646365422396855
LYL1,1,509,0.19646365422396855
EPOR,1,509,0.19646365422396855
ARID3A,1,509,0.19646365422396855
YY1,1,509,0.19646365422396855
MRTFA,1,509,0.19646365422396855
RAB35,1,509,0.19646365422396855
ID1,1,509,0.19646365422396855
HFE,1,509,0.19646365422396855
SET,1,509,0.19646365422396855
SSX2,1,509,0.19646365422396855
GADD45B,1,509,0.19646365422396855
BBC3,1,509,0.19646365422396855
BCL2L2,1,509,0.19646365422396855
CREB3L1,1,509,0.19646365422396855
IRF1,0,509,0.0
TRIM49C,0,509,0.0
MUC1,0,509,0.0
TMSB4XP8,0,509,0.0
ZNF814,0,509,0.0
JAZF1,0,509,0.0
SESN1,0,509,0.0
RRAS,0,509,0.0
HMGN2P46,0,509,0.0
PMAIP1,0,509,0.0
ERCC5,0,509,0.0
RMI2,0,509,0.0
RGPD3,0,509,0.0
SEPT6,0,509,0.0
SEPT5,0,509,0.0
FGFR1OP,0,509,0.0
HIST1H3B,0,509,0.0
HIST1H4I,0,509,0.0
NUTM2B,0,509,0.0
H3F3A,0,509,0.0
SOCS3,0,509,0.0
TRG,0,509,0.0
HMGA1,0,509,0.0
H3F3B,0,509,0.0
H3C14,0,509,0.0
ICOSLG,0,509,0.0
PWWP2A,0,509,0.0
RAC1,0,509,0.0
MALAT1,0,509,0.0
LEPROTL1,0,509,0.0
TGIF1,0,509,0.0
GNAI2,0,509,0.0
BCL2L12,0,509,0.0
TERC,0,509,0.0
IGK,0,509,0.0
IGH,0,509,0.0
IGL,0,509,0.0
ECSIT,0,509,0.0
EGFL7,0,509,0.0
RXRA,0,509,0.0
EXOSC6,0,509,0.0
SEPT9,0,509,0.0
SUB1,0,509,0.0
AURKA,0,509,0.0
COX6C,0,509,0.0
KLF2,0,509,0.0
HTATIP2,0,509,0.0
TAL2,0,509,0.0
SUZ12,0,509,0.0
SRSF3,0,509,0.0
SETD1B,0,509,0.0
DDIT3,0,509,0.0
