gene,mutation_count,sample_count,mutation_percentage,cna_count,cna_percentage
WDR90,0,125,0.0,55,44.354838709677416
UCHL1,0,125,0.0,79,63.70967741935484
UBTF,0,125,0.0,55,44.354838709677416
UBA1,0,125,0.0,39,31.451612903225808
TTL,0,125,0.0,43,34.67741935483871
GOLGA5,0,125,0.0,63,50.806451612903224
GNA11,0,125,0.0,70,56.451612903225815
GMPS,0,125,0.0,52,41.935483870967744
GLI1,0,125,0.0,77,62.096774193548384
GATA2,0,125,0.0,51,41.12903225806452
GATA1,0,125,0.0,39,31.451612903225808
GAS7,0,125,0.0,67,54.03225806451613
FUBP1,0,125,0.0,50,40.32258064516129
FSTL3,0,125,0.0,71,57.25806451612904
FOXR1,0,125,0.0,103,83.06451612903226
FOXP1,0,125,0.0,53,42.74193548387097
FOXO4,0,125,0.0,38,30.64516129032258
FOXO3,0,125,0.0,34,27.419354838709676
FOXO1,0,125,0.0,97,78.2258064516129
FOXL2,0,125,0.0,50,40.32258064516129
FNBP1,0,125,0.0,58,46.774193548387096
HIST1H4I,0,125,0.0,31,25.0
HIST1H3B,0,125,0.0,32,25.806451612903224
HIP1,0,125,0.0,103,83.06451612903226
HIF1A,0,125,0.0,59,47.58064516129033
HGF,0,125,0.0,102,82.25806451612904
HEY1,0,125,0.0,105,84.67741935483872
HERPUD1,0,125,0.0,61,49.193548387096776
H3F3B,0,125,0.0,57,45.96774193548387
H3F3A,0,125,0.0,66,53.2258064516129
GSK3B,0,125,0.0,49,39.516129032258064
GRM3,0,125,0.0,104,83.87096774193549
GRIN2A,0,125,0.0,53,42.74193548387097
GPHN,0,125,0.0,61,49.193548387096776
GPC3,0,125,0.0,37,29.838709677419356
GOPC,0,125,0.0,33,26.61290322580645
GOLPH3,0,125,0.0,91,73.38709677419355
FBXO11,0,125,0.0,51,41.12903225806452
FBLN2,0,125,0.0,54,43.54838709677419
HRAS,0,125,0.0,91,73.38709677419355
HOXD13,0,125,0.0,43,34.67741935483871
HOXD11,0,125,0.0,43,34.67741935483871
HOXC13,0,125,0.0,78,62.903225806451616
HOXA9,0,125,0.0,109,87.90322580645162
HOXA13,0,125,0.0,109,87.90322580645162
HOXA11,0,125,0.0,109,87.90322580645162
HNRNPA2B1,0,125,0.0,108,87.09677419354838
HNF1A,0,125,0.0,70,56.451612903225815
HMGN2P46,0,125,0.0,73,58.87096774193549
HMGA2,0,125,0.0,81,65.32258064516128
HMGA1,0,125,0.0,30,24.193548387096776
HLF,0,125,0.0,56,45.16129032258064
HLA-A,0,125,0.0,31,25.0
IGK,0,125,0.0,0,0.0
IGH,0,125,0.0,0,0.0
IDH2,0,125,0.0,67,54.03225806451613
IDH1,0,125,0.0,44,35.483870967741936
ID3,0,125,0.0,47,37.903225806451616
FGFR4,0,125,0.0,82,66.12903225806451
FGFR3,0,125,0.0,82,66.12903225806451
FGFR2,0,125,0.0,66,53.2258064516129
FGFR1OP,0,125,0.0,37,29.838709677419356
FGFR1,0,125,0.0,103,83.06451612903226
FEV,0,125,0.0,43,34.67741935483871
