gene,mutation_count,sample_count,mutation_percentage
ECSIT,0,80,0.0
DUSP9,0,80,0.0
FBXO31,0,80,0.0
AKAP9,0,80,0.0
AFF4,0,80,0.0
AFF3,0,80,0.0
AFDN,0,80,0.0
ACVR2A,0,80,0.0
ACVR1B,0,80,0.0
ACVR1,0,80,0.0
ACSL6,0,80,0.0
MLH3,0,80,0.0
SRP72,0,80,0.0
SQSTM1,0,80,0.0
SOCS2,0,80,0.0
SNCAIP,0,80,0.0
SLIT2,0,80,0.0
SFRP2,0,80,0.0
SFRP1,0,80,0.0
SF3B2,0,80,0.0
SERP2,0,80,0.0
TACSTD2,0,80,0.0
TRIB3,0,80,0.0
TONSL,0,80,0.0
TNFSF13,0,80,0.0
TNFRSF11A,0,80,0.0
TMSB4XP8,0,80,0.0
TMEM30A,0,80,0.0
TLE3,0,80,0.0
TLE2,0,80,0.0
AKT1,0,80,0.0
TIPARP,0,80,0.0
TIGAR,0,80,0.0
TERC,0,80,0.0
A1CF,0,80,0.0
ABI1,0,80,0.0
AMER1,0,80,0.0
ALK,0,80,0.0
ALDH2,0,80,0.0
AKT2,0,80,0.0
TLE1,0,80,0.0
POLH,0,80,0.0
PHLPP1,0,80,0.0
PHF19,0,80,0.0
PHF1,0,80,0.0
PDCD11,0,80,0.0
PCSK7,0,80,0.0
PC,0,80,0.0
PARP3,0,80,0.0
SEPTIN6,0,80,0.0
PAK3,0,80,0.0
PAG1,0,80,0.0
ONECUT2,0,80,0.0
NUTM2A,0,80,0.0
NQO1,0,80,0.0
NHERF1,0,80,0.0
NBEAP1,0,80,0.0
MYO18A,0,80,0.0
MS4A1,0,80,0.0
PARP2,0,80,0.0
SEPTIN5,0,80,0.0
SEC31A,0,80,0.0
SAMD9,0,80,0.0
S1PR2,0,80,0.0
RUNX2,0,80,0.0
RPS6KB1,0,80,0.0
RPS15,0,80,0.0
RNF217-AS1,0,80,0.0
RNASEH2B,0,80,0.0
POU3F2,0,80,0.0
RIOK2,0,80,0.0
RASGEF1A,0,80,0.0
PUM1,0,80,0.0
PTK7,0,80,0.0
PSMB2,0,80,0.0
PRSS8,0,80,0.0
PRSS1,0,80,0.0
PPP1CB,0,80,0.0
POU3F4,0,80,0.0
RNASEH2A,0,80,0.0
APLNR,0,80,0.0
ALB,0,80,0.0
RHPN2,0,80,0.0
ACTG1,0,80,0.0
ZNF217,0,80,0.0
YES1,0,80,0.0
XIAP,0,80,0.0
VTCN1,0,80,0.0
CDH2,0,80,0.0
TRAF5,0,80,0.0
TP53BP1,0,80,0.0
TAP2,0,80,0.0
TAP1,0,80,0.0
STK40,0,80,0.0
STK19,0,80,0.0
SPRED1,0,80,0.0
SMYD3,0,80,0.0
SMC3,0,80,0.0
TYK2,0,80,0.0
CUL4A,0,80,0.0
CTR9,0,80,0.0
CRBN,0,80,0.0
CEP43,0,80,0.0
CCN6,0,80,0.0
CARS1,0,80,0.0
BACH2,0,80,0.0
ATXN7,0,80,0.0
ARFRP1,0,80,0.0
ATP6V1B2,0,80,0.0
ATP6AP1,0,80,0.0
ARID5A,0,80,0.0
ARID4B,0,80,0.0
ARID4A,0,80,0.0
ARID3C,0,80,0.0
ARID3B,0,80,0.0
ARID3A,0,80,0.0
ARHGEF28,0,80,0.0
ATXN2,0,80,0.0
PIK3C3,0,80,0.0
PGR,0,80,0.0
PDPK1,0,80,0.0
PDK1,0,80,0.0
PAK5,0,80,0.0
PAK1,0,80,0.0
NUF2,0,80,0.0
NOTCH4,0,80,0.0
SHQ1,0,80,0.0
NEGR1,0,80,0.0
NCOA3,0,80,0.0
MTAP,0,80,0.0
MST1,0,80,0.0
MSI1,0,80,0.0
MAPKAP1,0,80,0.0
MAPK3,0,80,0.0
IRS1,0,80,0.0
IRF8,0,80,0.0
NKX3-1,0,80,0.0
SHOC2,0,80,0.0
SH2D1A,0,80,0.0
SESN3,0,80,0.0
SESN2,0,80,0.0
SESN1,0,80,0.0
RYBP,0,80,0.0
RRAS,0,80,0.0
RPS6KA4,0,80,0.0
RIT1,0,80,0.0
PIK3CD,0,80,0.0
RECQL,0,80,0.0
RAC2,0,80,0.0
RAB35,0,80,0.0
PTPN2,0,80,0.0
PTP4A1,0,80,0.0
PPP4R2,0,80,0.0
PNRC1,0,80,0.0
PMAIP1,0,80,0.0
PLK2,0,80,0.0
RHEB,0,80,0.0
ABCB1,0,80,0.0
ZNF703,0,80,0.0
TRIP13,0,80,0.0
TRG,0,80,0.0
TET3,0,80,0.0
TAF1,0,80,0.0
STAT4,0,80,0.0
SOX10,0,80,0.0
CYP19A1,0,80,0.0
SMG1,0,80,0.0
SMARCA1,0,80,0.0
SLFN11,0,80,0.0
SETDB2,0,80,0.0
SETD7,0,80,0.0
SETD6,0,80,0.0
SETD4,0,80,0.0
SETD3,0,80,0.0
SERPINB4,0,80,0.0
SOCS3,0,80,0.0
CD36,0,80,0.0
CD19,0,80,0.0
CCT6B,0,80,0.0
CCNB3,0,80,0.0
BTLA,0,80,0.0
BAALC,0,80,0.0
ATRIP,0,80,0.0
ATG5,0,80,0.0
ASMTL,0,80,0.0
ACTB,0,80,0.0
APEX1,0,80,0.0
ALOX5,0,80,0.0
ALDH1L2,0,80,0.0
AKT1S1,0,80,0.0
AIP,0,80,0.0
AGGF1,0,80,0.0
ADHFE1,0,80,0.0
ADGRG4,0,80,0.0
ADARB2,0,80,0.0
APH1A,0,80,0.0
KBTBD4,0,80,0.0
IL3,0,80,0.0
HSD3B1,0,80,0.0
HIRA,0,80,0.0
H2BC8,0,80,0.0
H1-5,0,80,0.0
GID4,0,80,0.0
GATA4,0,80,0.0
SCG5,0,80,0.0
GAB1,0,80,0.0
FURIN,0,80,0.0
FRS2,0,80,0.0
FOXF1,0,80,0.0
EZHIP,0,80,0.0
ETS1,0,80,0.0
ESCO2,0,80,0.0
EPOR,0,80,0.0
EGR1,0,80,0.0
GAB2,0,80,0.0
ROBO1,0,80,0.0
PTPRO,0,80,0.0
PTPN1,0,80,0.0
PPP2R2A,0,80,0.0
PIK3C2B,0,80,0.0
PIGA,0,80,0.0
PGBD5,0,80,0.0
PDS5B,0,80,0.0
NFE2,0,80,0.0
KEL,0,80,0.0
MOB3B,0,80,0.0
MKI67,0,80,0.0
MGAM,0,80,0.0
MEF2C,0,80,0.0
MAP3K7,0,80,0.0
MAD2L2,0,80,0.0
LTK,0,80,0.0
LTB,0,80,0.0
KSR2,0,80,0.0
NADK,0,80,0.0
FSTL3,0,80,0.0
FOXR1,0,80,0.0
FOXP1,0,80,0.0
FOXO4,0,80,0.0
FOXO3,0,80,0.0
FOXL2,0,80,0.0
FOXA1,0,80,0.0
FNBP1,0,80,0.0
TNFRSF14,0,80,0.0
FLT3,0,80,0.0
FLNA,0,80,0.0
FLI1,0,80,0.0
FKBP9,0,80,0.0
FIP1L1,0,80,0.0
FHIT,0,80,0.0
FH,0,80,0.0
FGFR4,0,80,0.0
FGFR2,0,80,0.0
FLT4,0,80,0.0
H3F3A,0,80,0.0
GTF2I,0,80,0.0
GSK3B,0,80,0.0
GRM3,0,80,0.0
GPHN,0,80,0.0
GPC5,0,80,0.0
GPC3,0,80,0.0
GOPC,0,80,0.0
FUBP1,0,80,0.0
GOLGA5,0,80,0.0
GNAQ,0,80,0.0
GNA11,0,80,0.0
GMPS,0,80,0.0
GATA3,0,80,0.0
GATA2,0,80,0.0
GATA1,0,80,0.0
GAS7,0,80,0.0
FUS,0,80,0.0
GOLPH3,0,80,0.0
ETV6,0,80,0.0
ETV5,0,80,0.0
ETV4,0,80,0.0
ETV1,0,80,0.0
ETNK1,0,80,0.0
ESR1,0,80,0.0
ERCC5,0,80,0.0
ERCC4,0,80,0.0
FGFR1OP,0,80,0.0
ERC1,0,80,0.0
ERBB4,0,80,0.0
ERBB3,0,80,0.0
ERBB2,0,80,0.0
EPS15,0,80,0.0
EPAS1,0,80,0.0
EML4,0,80,0.0
ELN,0,80,0.0
ELL,0,80,0.0
ERCC2,0,80,0.0
FEV,0,80,0.0
FEN1,0,80,0.0
FCRL4,0,80,0.0
FCGR2B,0,80,0.0
FBXW7,0,80,0.0
FBXO11,0,80,0.0
FBLN2,0,80,0.0
FAS,0,80,0.0
EWSR1,0,80,0.0
FANCF,0,80,0.0
FANCE,0,80,0.0
FANCD2,0,80,0.0
FANCC,0,80,0.0
FAM47C,0,80,0.0
FAM131B,0,80,0.0
FADD,0,80,0.0
EZR,0,80,0.0
EXT1,0,80,0.0
FANCG,0,80,0.0
KMT2D,0,80,0.0
KLK2,0,80,0.0
KLF6,0,80,0.0
KLF4,0,80,0.0
KIF5B,0,80,0.0
KEAP1,0,80,0.0
KDSR,0,80,0.0
KDR,0,80,0.0
H3F3B,0,80,0.0
KDM5A,0,80,0.0
KCNJ5,0,80,0.0
KAT7,0,80,0.0
JAK3,0,80,0.0
JAK2,0,80,0.0
JAK1,0,80,0.0
ITK,0,80,0.0
ITGAV,0,80,0.0
ISX,0,80,0.0
KDM6A,0,80,0.0
MAFB,0,80,0.0
MACC1,0,80,0.0
LZTR1,0,80,0.0
LYL1,0,80,0.0
LSM14A,0,80,0.0
LRIG3,0,80,0.0
LPP,0,80,0.0
LMO2,0,80,0.0
KNL1,0,80,0.0
LMNA,0,80,0.0
LIFR,0,80,0.0
LEPROTL1,0,80,0.0
LEF1,0,80,0.0
LCP1,0,80,0.0
LCK,0,80,0.0
LARP4B,0,80,0.0
KTN1,0,80,0.0
KNSTRN,0,80,0.0
LMO1,0,80,0.0
HOXA9,0,80,0.0
HOXA13,0,80,0.0
HOXA11,0,80,0.0
HOOK3,0,80,0.0
HNRNPA2B1,0,80,0.0
HNF1A,0,80,0.0
HMGN2P46,0,80,0.0
HMGA2,0,80,0.0
IRS4,0,80,0.0
HLF,0,80,0.0
HLA-A,0,80,0.0
HIST1H4I,0,80,0.0
HIST1H3B,0,80,0.0
HIP1,0,80,0.0
HIF1A,0,80,0.0
HGF,0,80,0.0
HEY1,0,80,0.0
HERPUD1,0,80,0.0
HMGA1,0,80,0.0
IL7R,0,80,0.0
IL6ST,0,80,0.0
IL2,0,80,0.0
IKZF3,0,80,0.0
IKZF1,0,80,0.0
IKBKB,0,80,0.0
IGL,0,80,0.0
IGK,0,80,0.0
IGH,0,80,0.0
HOXC11,0,80,0.0
IDH2,0,80,0.0
IDH1,0,80,0.0
ID3,0,80,0.0
HSP90AB1,0,80,0.0
HSP90AA1,0,80,0.0
HRAS,0,80,0.0
HOXD13,0,80,0.0
HOXD11,0,80,0.0
HOXC13,0,80,0.0
IGF2BP2,0,80,0.0
BRD4,0,80,0.0
BRD3,0,80,0.0
BRCA2,0,80,0.0
BRCA1,0,80,0.0
BMPR1A,0,80,0.0
BMP5,0,80,0.0
BLM,0,80,0.0
BIRC3,0,80,0.0
ELK4,0,80,0.0
BCORL1,0,80,0.0
BCLAF1,0,80,0.0
BCL9L,0,80,0.0
BCL6,0,80,0.0
BCL3,0,80,0.0
BCL2L12,0,80,0.0
BCL2,0,80,0.0
BCL11B,0,80,0.0
BCL11A,0,80,0.0
BCR,0,80,0.0
CCNB1IP1,0,80,0.0
CCDC6,0,80,0.0
CBLC,0,80,0.0
CBLB,0,80,0.0
CBL,0,80,0.0
CBFB,0,80,0.0
CBFA2T3,0,80,0.0
CASP9,0,80,0.0
BTG1,0,80,0.0
CASP3,0,80,0.0
CARS,0,80,0.0
CARD11,0,80,0.0
CAMTA1,0,80,0.0
CALR,0,80,0.0
CACNA1D,0,80,0.0
BUB1B,0,80,0.0
BTK,0,80,0.0
BTG2,0,80,0.0
CASP8,0,80,0.0
ZNF24,0,80,0.0
ZFP36L2,0,80,0.0
YY1AP1,0,80,0.0
YY1,0,80,0.0
YPEL5,0,80,0.0
XRCC1,0,80,0.0
WWP1,0,80,0.0
WEE1,0,80,0.0
BCL10,0,80,0.0
USP1,0,80,0.0
UCHL1,0,80,0.0
UBTF,0,80,0.0
UBA1,0,80,0.0
TYRO3,0,80,0.0
ABL1,0,80,0.0
TCL1B,0,80,0.0
ACSL3,0,80,0.0
ACKR3,0,80,0.0
WDR90,0,80,0.0
BAZ1A,0,80,0.0
BAX,0,80,0.0
BARD1,0,80,0.0
B2M,0,80,0.0
AXIN1,0,80,0.0
ATRX,0,80,0.0
ATR,0,80,0.0
ATP1A1,0,80,0.0
ATIC,0,80,0.0
ZNF292,0,80,0.0
ASPSCR1,0,80,0.0
ASPM,0,80,0.0
ARNT,0,80,0.0
ARID1B,0,80,0.0
ARHGEF10L,0,80,0.0
ARHGAP5,0,80,0.0
AR,0,80,0.0
APOBEC3B,0,80,0.0
APC,0,80,0.0
ASXL2,0,80,0.0
DDB2,0,80,0.0
DCAF12L2,0,80,0.0
DAXX,0,80,0.0
CYSLTR2,0,80,0.0
CYP2C8,0,80,0.0
CYLD,0,80,0.0
CXCR4,0,80,0.0
CUL3,0,80,0.0
