gene,mutation_count,sample_count,mutation_percentage
FLT4,18,408,4.411764705882353
IRS4,18,408,4.411764705882353
NSD2,18,408,4.411764705882353
DHX9,18,408,4.411764705882353
ITGAV,18,408,4.411764705882353
THRAP3,17,408,4.166666666666666
BRD4,17,408,4.166666666666666
PRDM2,17,408,4.166666666666666
NUTM1,17,408,4.166666666666666
PTCH1,17,408,4.166666666666666
SETDB1,17,408,4.166666666666666
NOTCH1,17,408,4.166666666666666
CSPG4,17,408,4.166666666666666
KRAS,17,408,4.166666666666666
PRUNE2,17,408,4.166666666666666
MTOR,17,408,4.166666666666666
CDH17,17,408,4.166666666666666
CDH2,17,408,4.166666666666666
INPPL1,17,408,4.166666666666666
H1-2,17,408,4.166666666666666
GTF2I,17,408,4.166666666666666
RPTOR,17,408,4.166666666666666
ROBO1,17,408,4.166666666666666
DNM2,17,408,4.166666666666666
DDX3X,17,408,4.166666666666666
AFF1,17,408,4.166666666666666
AFF4,17,408,4.166666666666666
TYK2,16,408,3.9215686274509802
ZNF217,16,408,3.9215686274509802
POLR2A,16,408,3.9215686274509802
SMC1A,16,408,3.9215686274509802
INSR,16,408,3.9215686274509802
PUM1,16,408,3.9215686274509802
NCOA3,16,408,3.9215686274509802
EIF4A2,16,408,3.9215686274509802
NOTCH3,16,408,3.9215686274509802
GPC5,16,408,3.9215686274509802
FANCI,16,408,3.9215686274509802
DPYD,16,408,3.9215686274509802
ARHGEF12,16,408,3.9215686274509802
NIPBL,16,408,3.9215686274509802
PTEN,16,408,3.9215686274509802
PTPRK,16,408,3.9215686274509802
CTCF,16,408,3.9215686274509802
RBM15,16,408,3.9215686274509802
NRG1,16,408,3.9215686274509802
KAT6B,16,408,3.9215686274509802
USP8,16,408,3.9215686274509802
NOTCH2,16,408,3.9215686274509802
CAD,15,408,3.6764705882352944
DNMT1,15,408,3.6764705882352944
IKZF2,15,408,3.6764705882352944
IQGAP1,15,408,3.6764705882352944
CARD11,15,408,3.6764705882352944
POT1,15,408,3.6764705882352944
STIL,15,408,3.6764705882352944
PRPF8,15,408,3.6764705882352944
NOTCH4,15,408,3.6764705882352944
ACTG1,15,408,3.6764705882352944
SETBP1,15,408,3.6764705882352944
MBD6,15,408,3.6764705882352944
MYO5A,15,408,3.6764705882352944
NACA,15,408,3.6764705882352944
KDR,15,408,3.6764705882352944
ZEB1,15,408,3.6764705882352944
KDM2B,15,408,3.6764705882352944
PLCG1,15,408,3.6764705882352944
SAMD9L,15,408,3.6764705882352944
PRDM16,15,408,3.6764705882352944
SETD5,15,408,3.6764705882352944
ANKRD26,15,408,3.6764705882352944
CLTCL1,15,408,3.6764705882352944
COL2A1,15,408,3.6764705882352944
LATS1,15,408,3.6764705882352944
COL3A1,15,408,3.6764705882352944
SLIT2,15,408,3.6764705882352944
BAP1,15,408,3.6764705882352944
MSH2,15,408,3.6764705882352944
TRIM24,15,408,3.6764705882352944
EPHB1,15,408,3.6764705882352944
NSD3,15,408,3.6764705882352944
TNRC18,15,408,3.6764705882352944
BLM,15,408,3.6764705882352944
FOXA1,15,408,3.6764705882352944
BACH2,15,408,3.6764705882352944
HIRA,14,408,3.431372549019608
KAT7,14,408,3.431372549019608
FNDC3B,14,408,3.431372549019608
PTPN3,14,408,3.431372549019608
MSH6,14,408,3.431372549019608
SP140,14,408,3.431372549019608
EMSY,14,408,3.431372549019608
ARID4A,14,408,3.431372549019608
ALK,14,408,3.431372549019608
AMER1,14,408,3.431372549019608
USP7,14,408,3.431372549019608
ABCB1,14,408,3.431372549019608
CASZ1,14,408,3.431372549019608
ATF7IP,14,408,3.431372549019608
ZNF750,14,408,3.431372549019608
CIC,14,408,3.431372549019608
CRNKL1,14,408,3.431372549019608
PDS5B,14,408,3.431372549019608
CDH1,14,408,3.431372549019608
CASP8,14,408,3.431372549019608
LRP5,14,408,3.431372549019608
AGO2,14,408,3.431372549019608
CADM2,14,408,3.431372549019608
H3C2,14,408,3.431372549019608
IGF1R,14,408,3.431372549019608
ARHGAP5,13,408,3.1862745098039214
TLE1,13,408,3.1862745098039214
STAT1,13,408,3.1862745098039214
TET3,13,408,3.1862745098039214
GNA13,13,408,3.1862745098039214
ABL1,13,408,3.1862745098039214
PHLPP2,13,408,3.1862745098039214
FGFR2,13,408,3.1862745098039214
BCORL1,13,408,3.1862745098039214
PC,13,408,3.1862745098039214
ZFP36L2,13,408,3.1862745098039214
BRAF,13,408,3.1862745098039214
BCOR,13,408,3.1862745098039214
MAP3K1,13,408,3.1862745098039214
