gene,mutation_count,sample_count,mutation_percentage,cna_count,cna_percentage
ARID4A,0,80,0.0,5,6.25
ARID3C,0,80,0.0,13,16.25
ARID3B,0,80,0.0,6,7.5
ARID3A,0,80,0.0,8,10.0
BACH2,0,80,0.0,28,35.0
PPP4R2,0,80,0.0,44,55.00000000000001
PNRC1,0,80,0.0,28,35.0
PMAIP1,0,80,0.0,3,3.75
PLK2,0,80,0.0,6,7.5
PIK3CD,0,80,0.0,24,30.0
PIK3C3,0,80,0.0,2,2.5
PGR,0,80,0.0,11,13.750000000000002
PDPK1,0,80,0.0,7,8.75
PDK1,0,80,0.0,8,10.0
SMYD3,0,80,0.0,13,16.25
PAK1,0,80,0.0,11,13.750000000000002
NUF2,0,80,0.0,8,10.0
NOTCH4,0,80,0.0,43,53.75
NKX3-1,0,80,0.0,40,50.0
NEGR1,0,80,0.0,23,28.749999999999996
NCSTN,0,80,0.0,8,10.0
NCOA3,0,80,0.0,9,11.25
MTAP,0,80,0.0,13,16.25
MST1,0,80,0.0,45,56.25
PAK5,0,80,0.0,0,0.0
SMC3,0,80,0.0,1,1.25
ZMYM3,0,80,0.0,22,27.500000000000004
SHQ1,0,80,0.0,44,55.00000000000001
SHOC2,0,80,0.0,1,1.25
SH2D1A,0,80,0.0,23,28.749999999999996
SESN3,0,80,0.0,11,13.750000000000002
SESN2,0,80,0.0,25,31.25
SESN1,0,80,0.0,29,36.25
RYBP,0,80,0.0,44,55.00000000000001
PRDM14,0,80,0.0,54,67.5
RRAS,0,80,0.0,5,6.25
RPS6KB2,0,80,0.0,11,13.750000000000002
RPS6KA4,0,80,0.0,11,13.750000000000002
RIT1,0,80,0.0,8,10.0
RHEB,0,80,0.0,8,10.0
RECQL,0,80,0.0,5,6.25
RAB35,0,80,0.0,5,6.25
PTPRS,0,80,0.0,7,8.75
PTPN2,0,80,0.0,2,2.5
PTP4A1,0,80,0.0,25,31.25
RTEL1,0,80,0.0,10,12.5
ADARB2,0,80,0.0,2,2.5
ABCB1,0,80,0.0,7,8.75
